0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 
0.00304409 0.313154 0.00507375 0.320906 0.0335716 0.324251 
0.0161978 0.328902 0.0161978 0.533965 0.0161978 0.08854 
0.00156977 0.0365453 0.012894 0.795808 0.0226672 0.130516 
0.0111957 0.0265299 0.0111957 0.91525 0.0111957 0.024633 
0.00616572 0.0200153 0.00616572 0.955322 0.00616572 0.00616572 
0.00966798 0.0125474 0.00966798 0.948781 0.00966798 0.00966798 
