0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 
0.00182213 0.300628 0.00201217 0.349373 0.0050399 0.341125 
0.00664108 0.735858 0.00537014 0.22665 0.00537014 0.0201103 
0.00274321 0.249093 0.00274321 0.683856 0.00340158 0.0581623 
0.0126172 0.86804 0.00781431 0.0948264 0.00781431 0.00888786 
0.0143579 0.933796 0.00253638 0.0452159 0.00204674 0.00204674 
0.00189228 0.976982 0.00189228 0.0154485 0.00189228 0.00189228 
