12444.2 14022 rot_cup : 0.887
9515.38 11836 rot_bulb : 0.803
9991.92 13390 rot_box : 0.746

17316.8 10185 arm_cup : 1.7
24493.6 9194 arm_cup2 : 2.664
16859.7 9316 arm_box : 1.809
22988.3 10818 arm_bulb : 2.125

