0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 

0.00043237 0.00043237 0.123261 0.123942 0.00043237 0.00043237 0.00123658 0.000449691 0.00043237 0.00043237 0.124108 0.123791 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.123521 0.124356 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.121759 0.124063 0.00043237 0.00043237 0.00043237 0.00043237 

0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.300873 0.345512 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 

0.000287068 0.000287068 0.000287068 0.0309685 0.000287068 0.000287068 0.000287068 0.000287068 0.000287068 0.000287068 0.000287068 0.0308687 0.000287068 0.000287068 0.000287068 0.000287068 0.000287068 0.000287068 0.000287068 0.899049 0.000287068 0.000287068 0.000287068 0.000287068 0.000287068 0.000287068 0.000287068 0.0310761 0.000287068 0.000287068 0.000287068 0.000287068 

0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.886096 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 0.00367431 

0.000121133 0.000121133 0.000121133 0.0040769 0.000121133 0.000121133 0.000121133 0.000121133 0.000121133 0.000121133 0.000121133 0.00401758 0.000121133 0.000121133 0.000121133 0.000121133 0.000121133 0.000121133 0.000121133 0.984424 0.000121133 0.000121133 0.000121133 0.000121133 0.000121133 0.000121133 0.000121133 0.00409038 0.000121133 0.000121133 0.000121133 0.000121133 

0.000124147 0.000124147 0.000124147 0.000945166 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.995331 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 0.000124147 

