0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 

0.00043237 0.00043237 0.123261 0.123942 0.00043237 0.00043237 0.00123658 0.000449691 0.00043237 0.00043237 0.124108 0.123791 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.123521 0.124356 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.121759 0.124063 0.00043237 0.00043237 0.00043237 0.00043237 

0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.044235 0.048066 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 0.0302566 

0.00039499 0.00039499 0.109025 0.109628 0.00039499 0.00039499 0.00109376 0.000397754 0.00039499 0.00039499 0.109775 0.109494 0.00039499 0.00039499 0.00039499 0.00039499 0.00039499 0.00039499 0.15973 0.174737 0.00039499 0.00039499 0.00039499 0.00039499 0.00039499 0.00039499 0.107697 0.109734 0.00039499 0.00039499 0.00039499 0.00039499 

0.00236272 0.00236272 0.00705751 0.0070965 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.359182 0.560508 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 0.00236272 

0.000189512 0.000189512 0.000189512 0.0123189 0.000189512 0.000189512 0.000189512 0.000189512 0.000189512 0.000189512 0.000189512 0.00404179 0.000189512 0.000189512 0.000189512 0.000189512 0.000189512 0.000189512 0.000189512 0.974218 0.000189512 0.000189512 0.000189512 0.000189512 0.000189512 0.000189512 0.000189512 0.00411504 0.000189512 0.000189512 0.000189512 0.000189512 

0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.941766 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 0.00187851 

