0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 

0.00043237 0.00043237 0.123261 0.123942 0.00043237 0.00043237 0.00123658 0.000449691 0.00043237 0.00043237 0.124108 0.123791 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.123521 0.124356 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.121759 0.124063 0.00043237 0.00043237 0.00043237 0.00043237 

0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.300873 0.345512 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 0.0117872 

0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.388795 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 0.0197163 

0.000205569 0.000205569 0.0369746 0.0371788 0.000205569 0.000205569 0.000370935 0.000205569 0.000205569 0.000205569 0.0372287 0.0371334 0.000205569 0.000205569 0.000205569 0.000205569 0.000205569 0.000205569 0.0370524 0.735594 0.000205569 0.000205569 0.000205569 0.000205569 0.000205569 0.000205569 0.0365239 0.037215 0.000205569 0.000205569 0.000205569 0.000205569 

0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.0388757 0.891376 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 0.00232493 

0.000120965 0.000120965 0.000120965 0.00257609 0.000120965 0.000120965 0.000120965 0.000120965 0.000120965 0.000120965 0.000120965 0.0025386 0.000120965 0.000120965 0.000120965 0.000120965 0.000120965 0.000120965 0.000120965 0.988914 0.000120965 0.000120965 0.000120965 0.000120965 0.000120965 0.000120965 0.000120965 0.00258461 0.000120965 0.000120965 0.000120965 0.000120965 

