0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 

0.000434087 0.246932 0.000434087 0.000690169 0.000434087 0.250173 0.000434087 0.000596566 0.000434087 0.248442 0.000434087 0.000434087 0.000434087 0.248825 0.000434087 0.000434087 

0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.367559 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 

0.000220402 0.0845794 0.000220402 0.000236397 0.000220402 0.0856896 0.000220402 0.000220402 0.000220402 0.741843 0.000220402 0.000220402 0.000220402 0.0852277 0.000220402 0.000220402 

0.00141719 0.0260437 0.00141719 0.00141719 0.00141719 0.00141719 0.00141719 0.00141719 0.00141719 0.954116 0.00141719 0.00141719 0.00141719 0.00141719 0.00141719 0.00141719 

0.000829353 0.000829353 0.000829353 0.000829353 0.000829353 0.000829353 0.000829353 0.000829353 0.00145109 0.985808 0.00134156 0.00144694 0.000829353 0.000829353 0.000829353 0.000829353 

0.00010976 0.000825294 0.00010976 0.00010976 0.00010976 0.000825605 0.00010976 0.00010976 0.00010976 0.996198 0.00010976 0.00010976 0.00010976 0.000833992 0.00010976 0.00010976 

