0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 

0.190353 0.000355911 0.0600733 0.000355911 0.190353 0.000355911 0.0574547 0.000355911 0.190353 0.000355911 0.0635912 0.000355911 0.190353 0.000355911 0.0546214 0.000355911 

0.563413 0.00105344 0.177807 0.00105344 0.000345882 0.000345882 0.000345882 0.000345882 0.192991 0.000345882 0.0601799 0.000388602 0.000345882 0.000345882 0.000345882 0.000345882 

0.677173 0.000140454 0.0655589 0.000140454 0.00041572 0.000140454 0.000140454 0.000140454 0.231959 0.000140454 0.0230734 0.000140454 0.00041572 0.000140454 0.000140454 0.000140454 

0.8217 0.000170431 0.0795509 0.000170431 0.0001418 0.0001418 0.0001418 0.0001418 0.0878783 0.0001418 0.00911201 0.0001418 0.0001418 0.0001418 0.0001418 0.0001418 

0.880554 0.000182638 0.0852487 0.000182638 0.000125229 0.000125229 0.000125229 0.000125229 0.0294023 0.000125229 0.00317795 0.000125229 0.000125229 0.000125229 0.000125229 0.000125229 

0.938216 0.000124511 0.0278641 0.000124511 0.000133429 0.000124511 0.000124511 0.000124511 0.0313277 0.000124511 0.00108014 0.000124511 0.000133429 0.000124511 0.000124511 0.000124511 

