0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 0.03125 

0.00043237 0.00043237 0.123261 0.123942 0.00043237 0.00043237 0.00123658 0.000449691 0.00043237 0.00043237 0.124108 0.123791 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.123521 0.124356 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.00043237 0.121759 0.124063 0.00043237 0.00043237 0.00043237 0.00043237 

0.00110995 0.00110995 0.316428 0.318176 0.00110995 0.00110995 0.00317445 0.00115441 0.000299991 0.000299991 0.0563007 0.000299991 0.00031173 0.000299991 0.000299991 0.000299991 0.000600871 0.000304805 0.137025 0.0930659 0.000588916 0.00032782 0.00056874 0.000379037 0.000299991 0.000299991 0.0632543 0.000299991 0.000299991 0.000299991 0.000299991 0.000299991 

0.000189952 0.000189952 0.549231 0.000189952 0.000189952 0.000189952 0.000189952 0.000189952 0.000189952 0.000189952 0.0973127 0.000189952 0.000189952 0.000189952 0.000189952 0.000189952 0.000189952 0.000189952 0.238063 0.000189952 0.000189952 0.000189952 0.000189952 0.000189952 0.000189952 0.000189952 0.110075 0.000189952 0.000189952 0.000189952 0.000189952 0.000189952 

0.00513824 0.00513824 0.00573082 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.0407071 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 0.804553 0.00513824 0.00513824 0.00513824 0.00513824 0.00513824 

0.00112876 0.00112876 0.00112876 0.00112876 0.00112876 0.00112876 0.00112876 0.00112876 0.00131175 0.00112876 0.0104384 0.00112876 0.00123438 0.00112876 0.00128128 0.00112876 0.00112876 0.00112876 0.00112876 0.00112876 0.00112876 0.00112876 0.00112876 0.00112876 0.00900346 0.00112876 0.931027 0.00112876 0.00924288 0.00112876 0.00937013 0.00112876 

0.00013433 0.00013433 0.00120641 0.00013433 0.00013433 0.00013433 0.00013433 0.00013433 0.00013433 0.00013433 0.0110639 0.00013433 0.00013433 0.00013433 0.00013433 0.00013433 0.00013433 0.00013433 0.00118971 0.00013433 0.00013433 0.00013433 0.00013433 0.00013433 0.00013433 0.00013433 0.982779 0.00013433 0.00013433 0.00013433 0.00013433 0.00013433 

