0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 

0.000434087 0.246932 0.000434087 0.000690169 0.000434087 0.250173 0.000434087 0.000596566 0.000434087 0.248442 0.000434087 0.000434087 0.000434087 0.248825 0.000434087 0.000434087 

0.000434087 0.246932 0.000434087 0.000690169 0.000434087 0.250173 0.000434087 0.000596566 0.000434087 0.248442 0.000434087 0.000434087 0.000434087 0.248825 0.000434087 0.000434087 

0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.367559 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 0.0421627 

0.000220402 0.0845794 0.000220402 0.000236397 0.000220402 0.0856896 0.000220402 0.000220402 0.000220402 0.741843 0.000220402 0.000220402 0.000220402 0.0852277 0.000220402 0.000220402 

0.000694796 0.266628 0.000694796 0.000745219 0.000368386 0.000368386 0.000368386 0.000368386 0.000368386 0.727185 0.000368386 0.000368386 0.000368386 0.000368386 0.000368386 0.000368386 

0.00139477 0.0808011 0.00139477 0.00139477 0.00139477 0.00139477 0.00139477 0.00139477 0.00139477 0.899672 0.00139477 0.00139477 0.00139477 0.00139477 0.00139477 0.00139477 

