0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 
0.495551 0.020939 0.113892 0.01458 0.340457 0.01458 
0.453261 0.0181155 0.0214457 0.0181155 0.470947 0.0181155 
0.750569 0.00544179 0.00665383 0.00544179 0.226452 0.00544179 
0.64936 0.00275537 0.00356482 0.00275537 0.338809 0.00275537 
0.951144 0.00213382 0.00213382 0.00213382 0.0403202 0.00213382 
0.888842 0.00777594 0.00777594 0.00777594 0.0800545 0.00777594 
